| Sector | Object_Name | AGN_Type | Chi2_Flux/StdDev | Reduced_Chi2_Flux/StdDev | Chi2_Flux/Errors | Reduced_Chi2_Flux/Errors |
| 21 | PGC3137632 | S2 | 1258.4844 | 1.0116 | 4569.8745 | 3.6706 |
| 21 | PGC2591970 | S2 | 1238.7290 | 1.0006 | 5424.0774 | 4.3778 |
| 21 | SDSSJ171747.51+643141.0 | S2 | 1266.1540 | 1.0065 | 218831.7749 | 173.8140 |
| 21 | PGC059755 | S2 | 1299.7396 | 1.0415 | 4940.1374 | 3.9553 |
| 21 | PGC2678729 | S2 | 1774.1382 | 1.4080 | 27749.7943 | 22.0062 |
| 21 | PGC2642465 | S2 | 1900.0841 | 1.5225 | 6558.2659 | 5.2508 |
| 21 | PGC3137785 | S2 | 1204.0463 | 1.0025 | 4927.7491 | 4.0996 |
| 21 | PGC2644384 | S2 | 1256.1716 | 1.0001 | 4089.1987 | 3.2531 |
| 21 | PGC3137947 | S2 | 1319.4453 | 1.0547 | 5071.3919 | 4.0506 |
| 21 | PGC3137527 | S2 | 1256.8140 | 1.0022 | 3855.8938 | 3.0724 |
| 21 | PGC3136998 | S2 | 1341.7099 | 1.0674 | 8554.2772 | 6.7999 |
| 21 | SDSSJ170000.78+612225.2 | S2 | 1256.4156 | 1.0027 | 3497.3501 | 2.7890 |
| 21 | PGC3139346 | S2 | 1266.0304 | 1.0088 | 4864.5857 | 3.8731 |
| 21 | PGC3139447 | S2 | 1615.5934 | 1.2832 | 20303.8627 | 16.1142 |
| 21 | PGC3139318 | S2 | 1430.9658 | 1.1402 | 6425.8910 | 5.1162 |
| 21 | PGC3135565 | S2 | 1331.7045 | 1.0662 | 35883.0157 | 28.7064 |
| 21 | PGC2580033 | S2 | 1425.0157 | 1.1428 | 6563.7146 | 5.2594 |
| 21 | PGC2546780 | S2 | 1248.5148 | 1.0004 | 7291.8694 | 5.8382 |
| 21 | PGC097545 | S2 | 1336.4601 | 1.0717 | 5418.5701 | 4.3418 |
| 21 | PGC3135441 | S2 | 1266.9894 | 1.0087 | 6489.6762 | 5.1628 |
| 21 | SDSSJ172603.07+602115.6 | S2 | 1393.6833 | 1.1158 | 5278.0160 | 4.2224 |
| 21 | PGC2503925 | S2 | 1289.3023 | 1.0241 | 49577.4668 | 39.3472 |
| 21 | PGC3135640 | S2 | 1275.9365 | 1.0118 | 26035.1758 | 20.6301 |
| 21 | PGC3136612 | S2 | 1549.5051 | 1.2288 | 763564.0514 | 605.0428 |
| 21 | PGC3135624 | S2 | 1469.5684 | 1.2298 | 11006.0867 | 9.2024 |
| 21 | PGC2460354 | S2 | 1337.1096 | 1.0620 | 53065.3743 | 42.1154 |
| 21 | PGC3136684 | S2 | 1319.9687 | 1.0594 | 5826.1649 | 4.6721 |
| 21 | PGC2514311 | S2 | 1251.8016 | 1.0006 | 5427.0504 | 4.3347 |
| 21 | PGC2484784 | S2 | 1324.8352 | 1.0523 | 5892.8921 | 4.6769 |
| 21 | PGC2580511 | S2 | 1260.3165 | 1.0115 | 5925.0340 | 4.7514 |
| 21 | PGC2532265 | S2 | 1286.0594 | 1.0447 | 6078.5700 | 4.9339 |
| 21 | PGC2560827 | S2 | 1253.0302 | 1.0000 | 5045.9791 | 4.0239 |
| 21 | PGC3137183 | S2 | 1255.7633 | 1.0006 | 7584.8396 | 6.0389 |
| 21 | PGC3136419 | S2 | 1228.5420 | 1.0111 | 4513.6646 | 3.7119 |
| 21 | PGC060453 | S2 | 1308.1519 | 1.0440 | 5067.5185 | 4.0411 |
| 21 | UGC10889 | S2 | 1294.8454 | 1.0334 | 5547.2868 | 4.4237 |
| 21 | PGC2506355 | S2 | 1273.9153 | 1.0127 | 6300.0053 | 5.0040 |
| 21 | PGC2576659 | S2 | 1728.1391 | 1.3836 | 8706.4965 | 6.9652 |
| 21 | PGC2507362 | S2 | 1260.4428 | 1.0004 | 14026.9438 | 11.1237 |
| 21 | PGC3134409 | S2 | 1447.2414 | 1.1541 | 6975.1008 | 5.5578 |
| 21 | PGC3137603 | S2 | 1243.2092 | 1.0002 | 4677.5282 | 3.7601 |
| 21 | PGC060599 | S2 | 1272.5313 | 1.0205 | 5450.0258 | 4.3670 |
| 21 | PGC3136130 | S2 | 1445.0608 | 1.1570 | 6170.9445 | 4.9368 |
| 21 | PGC3135717 | S2 | 1318.1323 | 1.0579 | 5506.3925 | 4.4157 |
| 21 | PGC2471297 | S2 | 1250.4119 | 1.0003 | 5493.6599 | 4.3914 |
| 21 | PGC2495397 | S2 | 1251.5765 | 1.0013 | 5716.0095 | 4.5692 |
| 21 | PGC3136754 | S2 | 1359.0179 | 1.0829 | 12204.8572 | 9.7172 |
| 21 | PGC2533337 | S2 | 1241.8625 | 1.0096 | 4917.4007 | 3.9946 |
| 21 | SDSSJ173707.88+574832.5 | S2 | 1233.6020 | 1.0187 | 5805.6057 | 4.7901 |
| 21 | PGC3137112 | S2 | 1349.1222 | 1.0767 | 7922.7856 | 6.3180 |
| 21 | PGC059909 | S2 | 1352.0116 | 1.0816 | 6035.1693 | 4.8243 |
| 21 | PGC060581 | S2 | 1353.0355 | 1.0798 | 6394.5356 | 5.0993 |
| 21 | SDSSJ172908.33+571901.0 | S2 | 1706.1031 | 1.4194 | 24614.4708 | 20.4609 |
| 21 | PGC2447626 | S2 | 1299.8091 | 1.0382 | 5547.3332 | 4.4272 |
| 21 | PGC3137130 | S2 | 1387.8007 | 1.1228 | 8616.0839 | 6.9653 |
| 21 | PGC3137099 | S2 | 1322.6347 | 1.0522 | 4755.9725 | 3.7806 |
| 21 | PGC3136032 | S2 | 1574.0400 | 1.2552 | 9068.4625 | 7.2259 |
| 21 | PGC2586571 | S2 | 1428.8731 | 1.1440 | 5306.8293 | 4.2455 |
| 21 | PGC2562939 | S2 | 1320.9958 | 1.0534 | 11388.4047 | 9.0744 |
| 21 | PGC3137002 | S2 | 1243.3124 | 1.0043 | 7459.0280 | 6.0202 |
| 21 | SDSSJ172419.94+551058.7 | S2 | 1411.4132 | 1.1255 | 6326.4819 | 5.0410 |
| 21 | 2MASXJ17335884+5830269 | S2 | 1657.6571 | 1.3477 | 18894.7887 | 15.3491 |
| 21 | PGC3136476 | S2 | 1245.8280 | 1.0007 | 4642.3304 | 3.7258 |
| 21 | PGC2449352 | S2 | 1255.2004 | 1.0026 | 5653.0881 | 4.5116 |
| 21 | PGC3136019 | S2 | 1348.1620 | 1.0751 | 7350.5774 | 5.8570 |
| 21 | SDSSJ173938.64+544208.6 | S2 | 1273.1563 | 1.0120 | 5823.4681 | 4.6255 |
| 21 | PGC2582037 | S2 | 1269.7091 | 1.0306 | 4900.9521 | 3.9748 |
| 21 | PGC2543407 | S2 | 1253.7089 | 1.0062 | 5089.8135 | 4.0816 |
| 21 | PGC3135967 | S2 | 1298.7868 | 1.0382 | 5719.3177 | 4.5681 |
| 21 | PGC2575530 | S2 | 1723.7099 | 1.3867 | 8144.9766 | 6.5474 |
| 21 | PGC2566584 | S2 | 1347.6890 | 1.0807 | 5777.3550 | 4.6293 |
| 21 | PGC060399 | S2 | 1412.6489 | 1.1337 | 5259.2045 | 4.2175 |
| 21 | PGC3137340 | S2 | 1352.8435 | 1.0945 | 4959.6855 | 4.0094 |
| 21 | PGC3135979 | S2 | 1340.1454 | 1.0670 | 5960.2703 | 4.7417 |
| 21 | PGC2571583 | S2 | 1305.0503 | 1.0432 | 4283.4666 | 3.4213 |
| 21 | PGC2586909 | S2 | 1297.7150 | 1.0449 | 4419.0279 | 3.5551 |
